0,0.44283628463745117,-22.290206909179688,-55.567100524902344,1536.86083984375
1,13.596878051757812,49.79142761230469,-63.17247009277344,1339.4676513671875
0,-11.09592056274414,-61.325653076171875,18.819717407226562,1808.996826171875
1,-4.758890628814697,-48.45188903808594,-84.6421890258789,1503.139892578125
1,-1.5837678909301758,-55.903350830078125,-85.55695343017578,1525.2879638671875
1,3.710808277130127,-25.772201538085938,-100.82389068603516,1415.955322265625
1,8.59044361114502,44.171226501464844,-40.10768127441406,1420.439208984375
0,-3.998110771179199,3.2170562744140625,1.490264892578125,1611.4578857421875
1,3.5481607913970947,42.46891784667969,-72.8280258178711,1341.580322265625
1,9.814603805541992,-3.4464874267578125,-46.464805603027344,1515.4385986328125
0,-6.634132385253906,-26.673171997070312,-18.0054931640625,1619.455810546875
1,13.499102592468262,62.2581787109375,-48.91912841796875,1347.59228515625
0,-7.4787445068359375,56.839691162109375,149.43540954589844,1870.5543212890625
0,-7.055097579956055,-21.218551635742188,96.81346130371094,1916.9248046875
0,-6.783464431762695,6.3663177490234375,79.89132690429688,1806.900146484375
1,-4.58353328704834,-72.59138488769531,-39.59709167480469,1658.2197265625
0,5.013591289520264,-5.22357177734375,-37.639556884765625,1530.817138671875
1,6.83029842376709,-27.270004272460938,-135.27572631835938,1325.7720947265625
0,-7.044689178466797,49.880409240722656,114.22811889648438,1784.211669921875
1,5.170705795288086,-27.644622802734375,-86.60185241699219,1449.4248046875
1,-1.4455411434173584,95.15361022949219,4.6199493408203125,1414.0101318359375
1,-1.8041815757751465,38.282196044921875,-33.31059265136719,1442.35791015625
1,8.304962158203125,36.87438201904297,-47.27386474609375,1418.360107421875
0,-6.182379722595215,-21.4617919921875,6.2339935302734375,1676.15673828125
1,2.288146495819092,-49.11543273925781,-121.11817932128906,1405.088623046875
1,6.35485315322876,9.324447631835938,-101.97281646728516,1342.1336669921875
0,-7.608033180236816,88.98295593261719,42.73246765136719,1522.2510986328125
1,6.8895263671875,-21.19061279296875,-142.061767578125,1291.8133544921875
1,-2.3677597045898438,-53.60731506347656,-99.1948013305664,1475.020751953125
0,-0.36722397804260254,-27.63714599609375,-99.86627197265625,1417.7406005859375
0,-4.64855432510376,42.330604553222656,1.45654296875,1508.7891845703125
0,-1.7212743759155273,-67.38810729980469,-74.14005279541016,1556.3577880859375
1,1.9529578685760498,86.33242797851562,-10.816741943359375,1393.9844970703125
1,-1.0901379585266113,55.47100830078125,-25.245849609375,1433.88232421875
0,-9.325973510742188,-64.53450012207031,-47.44126892089844,1621.851318359375
1,-3.053556203842163,-51.40562438964844,-108.49040222167969,1446.509521484375
0,-6.095735549926758,51.01844787597656,107.4957275390625,1766.287841796875
1,5.132025718688965,-44.83018493652344,-103.36056518554688,1464.327392578125
1,2.3717613220214844,-47.59922790527344,-102.9773941040039,1452.563232421875
1,11.156793594360352,-41.051177978515625,-84.91207122802734,1485.6942138671875
1,10.294367790222168,-36.44020080566406,-122.24905395507812,1380.4896240234375
1,9.753238677978516,-30.42401123046875,-52.31645202636719,1548.1976318359375
0,-10.93948745727539,-47.238037109375,19.764694213867188,1749.97998046875
0,-5.9417266845703125,45.94117736816406,-3.8235321044921875,1501.282958984375
1,-8.14159870147705,-33.25199890136719,-106.90608215332031,1406.76904296875
0,-9.251226425170898,-60.31965637207031,-10.26220703125,1722.9544677734375
1,5.2163591384887695,-34.79853820800781,-123.65070343017578,1371.893310546875
1,0.01825714111328125,-135.07327270507812,94.8245849609375,2165.25830078125
0,0.6611742973327637,-56.2064208984375,-94.68206024169922,1499.4393310546875
0,-2.9655208587646484,-84.03581237792969,-74.06057739257812,1598.1873779296875
1,2.589184284210205,65.36476135253906,-18.168655395507812,1422.604248046875
0,-7.892982482910156,-9.8751220703125,2.6689300537109375,1632.6951904296875
1,1.644061803817749,-45.783599853515625,-112.43589782714844,1418.8428955078125
1,-8.486573219299316,-33.93840026855469,-107.75375366210938,1405.8848876953125
1,14.294185638427734,78.48622131347656,-22.345230102539062,1377.8720703125
1,13.973442077636719,-114.92143249511719,294.0201110839844,2668.6748046875
0,-11.079537391662598,61.26475524902344,85.34100341796875,1686.0416259765625
0,-5.558518409729004,-1.5138397216796875,-0.007965087890625,1616.572509765625
1,-4.46243953704834,-64.50984191894531,-36.343544006347656,1648.9293212890625
1,13.313497543334961,112.46879577636719,-2.464874267578125,1374.5709228515625
